model_name,input_tokens,cached_tokens,output_tokens,reasoning_tokens,total_tokens,peripheral_name,register_name,field_name,key
gpt-oss-120b,5255,1792,432,241,5687,afio,exticr3,EXTI10,bit_offset
gpt-oss-120b,5255,1792,362,201,5617,afio,exticr3,EXTI10,bit_width
gpt-oss-120b,5255,1792,405,254,5660,afio,exticr3,EXTI10,access
gpt-oss-120b,5255,1792,487,316,5742,afio,exticr3,EXTI11,bit_offset
gpt-oss-120b,5255,1792,414,253,5669,afio,exticr3,EXTI11,bit_width
gpt-oss-120b,5255,1792,286,159,5541,afio,exticr3,EXTI11,access
gpt-oss-120b,5234,1792,226,86,5460,afio,exticr4,,address_offset
gpt-oss-120b,5153,1792,250,139,5403,afio,exticr4,,reset_value
gpt-oss-120b,5229,1792,350,223,5579,afio,exticr4,,size
gpt-oss-120b,5231,1792,738,540,5969,afio,exticr4,EXTI15,bit_offset
gpt-oss-120b,5244,1792,396,190,5640,afio,exticr4,EXTI15,bit_width
gpt-oss-120b,5238,1792,405,260,5643,afio,exticr4,EXTI15,access
gpt-oss-120b,5244,1792,569,407,5813,afio,exticr4,EXTI14,bit_offset
gpt-oss-120b,5243,1792,341,150,5584,afio,exticr4,EXTI14,bit_width
gpt-oss-120b,5222,1792,318,140,5540,afio,exticr4,EXTI14,access
gpt-oss-120b,5234,1792,370,209,5604,afio,exticr4,EXTI13,bit_offset
gpt-oss-120b,5243,1792,389,212,5632,afio,exticr4,EXTI13,bit_width
gpt-oss-120b,5222,1792,365,244,5587,afio,exticr4,EXTI13,access
gpt-oss-120b,5236,1792,687,468,5923,afio,exticr4,EXTI12,bit_offset
gpt-oss-120b,5255,1792,355,182,5610,afio,exticr4,EXTI12,bit_width
gpt-oss-120b,5222,1792,364,204,5586,afio,exticr4,EXTI12,access
gpt-oss-120b,5125,1792,291,155,5416,afio,mapr,,address_offset
gpt-oss-120b,5157,0,350,211,5507,afio,mapr,,reset_value
gpt-oss-120b,5209,1792,362,214,5571,afio,mapr,,size
gpt-oss-120b,5083,1792,248,122,5331,afio,mapr,SWJ_CFG,bit_offset
gpt-oss-120b,5083,1792,291,133,5374,afio,mapr,SWJ_CFG,bit_width
gpt-oss-120b,5040,1792,251,118,5291,afio,mapr,SWJ_CFG,access
gpt-oss-120b,5055,0,244,107,5299,afio,mapr,PD01_REMAP,bit_offset
gpt-oss-120b,5062,1792,316,169,5378,afio,mapr,PD01_REMAP,bit_width
gpt-oss-120b,5062,1792,299,171,5361,afio,mapr,PD01_REMAP,access
gpt-oss-120b,5100,1792,229,113,5329,afio,mapr,TIM4_REMAP,bit_offset
gpt-oss-120b,5129,1792,356,188,5485,afio,mapr,TIM4_REMAP,bit_width
gpt-oss-120b,5145,1792,427,241,5572,afio,mapr,TIM4_REMAP,access
gpt-oss-120b,5211,1792,326,195,5537,afio,mapr,TIM3_REMAP,bit_offset
gpt-oss-120b,5153,1792,273,121,5426,afio,mapr,TIM3_REMAP,bit_width
gpt-oss-120b,5153,1792,331,189,5484,afio,mapr,TIM3_REMAP,access
gpt-oss-120b,5182,1792,370,236,5552,afio,mapr,TIM2_REMAP,bit_offset
gpt-oss-120b,5137,1792,305,144,5442,afio,mapr,TIM2_REMAP,bit_width
gpt-oss-120b,5153,1792,348,186,5501,afio,mapr,TIM2_REMAP,access
gpt-oss-120b,5195,1792,430,255,5625,afio,mapr,TIM1_REMAP,bit_offset
gpt-oss-120b,5195,0,316,164,5511,afio,mapr,TIM1_REMAP,bit_width
gpt-oss-120b,5220,1792,340,198,5560,afio,mapr,TIM1_REMAP,access
gpt-oss-120b,5141,1792,372,213,5513,afio,mapr,USART3_REMAP,bit_offset
gpt-oss-120b,5141,1792,373,200,5514,afio,mapr,USART3_REMAP,bit_width
gpt-oss-120b,5175,1792,277,192,5452,afio,mapr,USART3_REMAP,access
gpt-oss-120b,5190,1792,261,134,5451,afio,mapr,USART2_REMAP,bit_offset
gpt-oss-120b,5224,1792,344,164,5568,afio,mapr,USART2_REMAP,bit_width
gpt-oss-120b,5190,1792,352,174,5542,afio,mapr,USART2_REMAP,access
gpt-oss-120b,5203,1792,249,136,5452,afio,mapr,USART1_REMAP,bit_offset
gpt-oss-120b,5170,1792,287,142,5457,afio,mapr,USART1_REMAP,bit_width
gpt-oss-120b,5224,1792,471,336,5695,afio,mapr,USART1_REMAP,access
gpt-oss-120b,5225,1792,242,103,5467,afio,mapr,I2C1_REMAP,bit_offset
gpt-oss-120b,5138,1792,322,180,5460,afio,mapr,I2C1_REMAP,bit_width
gpt-oss-120b,5143,1792,307,149,5450,afio,mapr,I2C1_REMAP,access
gpt-oss-120b,5190,1792,283,159,5473,afio,mapr,SPI1_REMAP,bit_offset
gpt-oss-120b,5190,1792,234,119,5424,afio,mapr,SPI1_REMAP,bit_width
gpt-oss-120b,5197,1792,340,168,5537,afio,mapr,SPI1_REMAP,access
gpt-oss-120b,5162,1792,304,153,5466,afio,mapr2,,address_offset
gpt-oss-120b,5225,1792,325,200,5550,afio,mapr2,,reset_value
gpt-oss-120b,5162,1792,537,285,5699,afio,mapr2,,size
gpt-oss-120b,5201,1792,262,145,5463,afio,mapr2,MISC_REMAP,bit_offset
gpt-oss-120b,5230,1792,335,190,5565,afio,mapr2,MISC_REMAP,bit_width
gpt-oss-120b,5229,1792,337,238,5566,afio,mapr2,MISC_REMAP,access
gpt-oss-120b,5187,1792,268,125,5455,bkp,cr,,address_offset
gpt-oss-120b,5136,1792,287,168,5423,bkp,cr,,reset_value
gpt-oss-120b,5213,1792,518,389,5731,bkp,cr,,size
gpt-oss-120b,5170,1792,257,117,5427,bkp,cr,TPAL,bit_offset
gpt-oss-120b,5211,1792,310,171,5521,bkp,cr,TPAL,bit_width
gpt-oss-120b,5214,1792,425,295,5639,bkp,cr,TPAL,access
gpt-oss-120b,5194,1792,313,179,5507,bkp,cr,TPE,bit_offset
gpt-oss-120b,5194,1792,848,660,6042,bkp,cr,TPE,bit_width
gpt-oss-120b,5197,1792,640,440,5837,bkp,cr,TPE,access
gpt-oss-120b,5187,1792,226,94,5413,bkp,csr,,address_offset
gpt-oss-120b,5136,1792,251,108,5387,bkp,csr,,reset_value
gpt-oss-120b,5223,1792,337,210,5560,bkp,csr,,size
gpt-oss-120b,5159,1792,234,112,5393,bkp,csr,ASOS,bit_offset
gpt-oss-120b,5194,1792,297,158,5491,bkp,csr,ASOS,bit_width
gpt-oss-120b,5197,1792,336,174,5533,bkp,csr,ASOS,access
gpt-oss-120b,5159,1792,322,194,5481,bkp,csr,ASOE,bit_offset
gpt-oss-120b,5147,1792,283,166,5430,bkp,csr,ASOE,bit_width
gpt-oss-120b,5180,1792,381,231,5561,bkp,csr,ASOE,access
gpt-oss-120b,5159,1792,247,103,5406,bkp,csr,CCO,bit_offset
gpt-oss-120b,5159,1792,295,150,5454,bkp,csr,CCO,bit_width
gpt-oss-120b,5180,1792,329,212,5509,bkp,csr,CCO,access
gpt-oss-120b,5183,1792,863,698,6046,bkp,csr,CAL,bit_offset
gpt-oss-120b,5158,1792,366,223,5524,bkp,csr,CAL,bit_width
gpt-oss-120b,5237,1792,722,547,5959,bkp,csr,CAL,access
gpt-oss-120b,5074,1792,281,149,5355,bkp,dr1,,address_offset
gpt-oss-120b,5136,1792,338,180,5474,bkp,dr1,,reset_value
gpt-oss-120b,5170,1792,227,120,5397,bkp,dr1,,size
gpt-oss-120b,5184,1792,316,152,5500,bkp,dr1,D[15:0],bit_offset
gpt-oss-120b,5184,1792,314,167,5498,bkp,dr1,D[15:0],bit_width
gpt-oss-120b,5057,1792,345,183,5402,bkp,dr1,D[15:0],access
gpt-oss-120b,5147,1792,282,109,5429,bkp,dr10,,address_offset
gpt-oss-120b,5163,1792,393,240,5556,bkp,dr10,,reset_value
gpt-oss-120b,5215,1792,316,171,5531,bkp,dr10,,size
gpt-oss-120b,5178,1792,434,272,5612,bkp,dr10,D,bit_offset
gpt-oss-120b,5178,1792,288,158,5466,bkp,dr10,D,bit_width
gpt-oss-120b,5210,1792,660,496,5870,bkp,dr10,D,access
gpt-oss-120b,5172,1792,278,158,5450,bkp,dr11,,address_offset
gpt-oss-120b,5178,1792,335,200,5513,bkp,dr11,,reset_value
gpt-oss-120b,5218,1792,305,169,5523,bkp,dr11,,size
gpt-oss-120b,5178,1792,399,225,5577,bkp,dr11,D,bit_offset
gpt-oss-120b,5178,1792,263,156,5441,bkp,dr11,D,bit_width
gpt-oss-120b,5190,1792,467,314,5657,bkp,dr11,D,access
gpt-oss-120b,5214,1792,273,127,5487,bkp,dr12,,address_offset
gpt-oss-120b,5190,1792,284,144,5474,bkp,dr12,,reset_value
gpt-oss-120b,5240,1792,304,199,5544,bkp,dr12,,size
gpt-oss-120b,5178,1792,364,252,5542,bkp,dr12,D,bit_offset
gpt-oss-120b,5178,1792,317,168,5495,bkp,dr12,D,bit_width
gpt-oss-120b,5203,1792,380,238,5583,bkp,dr12,D,access
gpt-oss-120b,5092,1792,250,123,5342,bkp,dr13,,address_offset
gpt-oss-120b,5233,1792,435,255,5668,bkp,dr13,,reset_value
gpt-oss-120b,5240,1792,319,198,5559,bkp,dr13,,size
gpt-oss-120b,5178,1792,426,277,5604,bkp,dr13,D,bit_offset
gpt-oss-120b,5178,1792,303,180,5481,bkp,dr13,D,bit_width
gpt-oss-120b,5225,1792,505,335,5730,bkp,dr13,D,access
gpt-oss-120b,5035,1792,206,95,5241,bkp,dr14,,address_offset
gpt-oss-120b,5178,1792,334,177,5512,bkp,dr14,,reset_value
gpt-oss-120b,5218,1792,372,217,5590,bkp,dr14,,size
gpt-oss-120b,5180,1792,480,310,5660,bkp,dr14,D,bit_offset
gpt-oss-120b,5166,1792,325,208,5491,bkp,dr14,D,bit_width
gpt-oss-120b,5189,1792,452,268,5641,bkp,dr14,D,access
gpt-oss-120b,5150,1792,287,154,5437,bkp,dr15,,address_offset
gpt-oss-120b,5168,1792,425,289,5593,bkp,dr15,,reset_value
gpt-oss-120b,5188,1792,287,174,5475,bkp,dr15,,size
gpt-oss-120b,5087,1792,337,170,5424,bkp,dr15,D[15:0],bit_offset
gpt-oss-120b,5087,1792,334,147,5421,bkp,dr15,D[15:0],bit_width
gpt-oss-120b,5057,1792,594,397,5651,bkp,dr15,D[15:0],access
gpt-oss-120b,5166,1792,317,179,5483,bkp,dr16,,address_offset
gpt-oss-120b,5100,1792,634,428,5734,bkp,dr16,,reset_value
gpt-oss-120b,5218,1792,291,173,5509,bkp,dr16,,size
gpt-oss-120b,5180,1792,482,346,5662,bkp,dr16,D,bit_offset
gpt-oss-120b,5180,1792,393,244,5573,bkp,dr16,D,bit_width
gpt-oss-120b,5189,1792,380,244,5569,bkp,dr16,D,access
gpt-oss-120b,5162,1792,258,96,5420,bkp,dr17,,address_offset
gpt-oss-120b,5188,1792,359,243,5547,bkp,dr17,,reset_value
gpt-oss-120b,5195,1792,361,234,5556,bkp,dr17,,size
gpt-oss-120b,5180,1792,429,279,5609,bkp,dr17,D,bit_offset
gpt-oss-120b,5166,1792,342,228,5508,bkp,dr17,D,bit_width
gpt-oss-120b,5141,1792,535,386,5676,bkp,dr17,D,access
gpt-oss-120b,5090,1792,256,136,5346,bkp,dr18,,address_offset
gpt-oss-120b,5033,1792,494,321,5527,bkp,dr18,,reset_value
gpt-oss-120b,5218,1792,273,166,5491,bkp,dr18,,size
gpt-oss-120b,5182,1792,476,283,5658,bkp,dr18,D[15:0],bit_offset
gpt-oss-120b,5087,1792,452,263,5539,bkp,dr18,D[15:0],bit_width
gpt-oss-120b,5057,1792,620,376,5677,bkp,dr18,D[15:0],access
gpt-oss-120b,5172,1792,236,105,5408,bkp,dr19,,address_offset
gpt-oss-120b,5188,1792,434,214,5622,bkp,dr19,,reset_value
gpt-oss-120b,5218,1792,250,141,5468,bkp,dr19,,size
gpt-oss-120b,5166,1792,370,234,5536,bkp,dr19,D,bit_offset
gpt-oss-120b,5166,1792,370,240,5536,bkp,dr19,D,bit_width
gpt-oss-120b,5178,1792,471,349,5649,bkp,dr19,D,access
gpt-oss-120b,5184,1792,297,150,5481,bkp,dr2,,address_offset
gpt-oss-120b,5167,1792,256,110,5423,bkp,dr2,,reset_value
gpt-oss-120b,5217,1792,213,109,5430,bkp,dr2,,size
gpt-oss-120b,5180,1792,358,229,5538,bkp,dr2,D,bit_offset
gpt-oss-120b,5180,1792,347,207,5527,bkp,dr2,D,bit_width
gpt-oss-120b,5188,1792,447,288,5635,bkp,dr2,D,access
gpt-oss-120b,5156,1792,206,93,5362,bkp,dr20,,address_offset
gpt-oss-120b,5162,1792,340,155,5502,bkp,dr20,,reset_value
gpt-oss-120b,5218,1792,253,135,5471,bkp,dr20,,size
gpt-oss-120b,5180,1792,415,263,5595,bkp,dr20,D,bit_offset
gpt-oss-120b,5180,1792,380,262,5560,bkp,dr20,D,bit_width
gpt-oss-120b,5177,1792,499,379,5676,bkp,dr20,D,access
gpt-oss-120b,5069,1792,538,353,5607,bkp,dr22,,address_offset
gpt-oss-120b,5002,1792,406,263,5408,bkp,dr22,,reset_value
gpt-oss-120b,5170,1792,399,261,5569,bkp,dr22,,size
gpt-oss-120b,5160,1792,905,693,6065,bkp,dr22,ASOS,bit_offset
gpt-oss-120b,5184,1792,934,783,6118,bkp,dr22,ASOS,bit_width
gpt-oss-120b,5195,1792,598,430,5793,bkp,dr22,ASOS,access
gpt-oss-120b,5160,1792,557,331,5717,bkp,dr22,ASOE,bit_offset
gpt-oss-120b,5184,1792,1200,1006,6384,bkp,dr22,ASOE,bit_width
gpt-oss-120b,5195,1792,1146,945,6341,bkp,dr22,ASOE,access
gpt-oss-120b,5160,1792,803,595,5963,bkp,dr22,CCO,bit_offset
gpt-oss-120b,5184,1792,552,395,5736,bkp,dr22,CCO,bit_width
gpt-oss-120b,5195,1792,505,304,5700,bkp,dr22,CCO,access
gpt-oss-120b,5188,1792,580,409,5768,bkp,dr22,CAL[6:0],bit_offset
gpt-oss-120b,5188,1792,1020,817,6208,bkp,dr22,CAL[6:0],bit_width
gpt-oss-120b,5185,1792,536,354,5721,bkp,dr22,CAL[6:0],access
gpt-oss-120b,5052,1792,251,116,5303,bkp,dr23,,address_offset
gpt-oss-120b,5111,1792,514,303,5625,bkp,dr23,,reset_value
gpt-oss-120b,5203,1792,348,231,5551,bkp,dr23,,size
gpt-oss-120b,5160,1792,720,563,5880,bkp,dr23,ASOS,bit_offset
gpt-oss-120b,5160,1792,471,246,5631,bkp,dr23,ASOS,bit_width
gpt-oss-120b,5195,1792,459,350,5654,bkp,dr23,ASOS,access
gpt-oss-120b,5160,1792,851,652,6011,bkp,dr23,ASOE,bit_offset
gpt-oss-120b,5184,1792,454,295,5638,bkp,dr23,ASOE,bit_width
gpt-oss-120b,5160,1792,724,540,5884,bkp,dr23,ASOE,access
gpt-oss-120b,5160,1792,1134,977,6294,bkp,dr23,CCO,bit_offset
gpt-oss-120b,5160,1792,645,474,5805,bkp,dr23,CCO,bit_width
gpt-oss-120b,5149,1792,457,281,5606,bkp,dr23,CCO,access
gpt-oss-120b,5188,1792,562,407,5750,bkp,dr23,CAL[6:0],bit_offset
gpt-oss-120b,5185,1792,794,594,5979,bkp,dr23,CAL[6:0],bit_width
gpt-oss-120b,5185,1792,310,171,5495,bkp,dr23,CAL[6:0],access
gpt-oss-120b,5152,1792,393,241,5545,bkp,dr24,,address_offset
gpt-oss-120b,5085,1792,895,608,5980,bkp,dr24,,reset_value
gpt-oss-120b,5170,1792,777,647,5947,bkp,dr24,,size
gpt-oss-120b,5160,1792,1503,1206,6663,bkp,dr24,ASOS,bit_offset
gpt-oss-120b,5160,1792,757,611,5917,bkp,dr24,ASOS,bit_width
gpt-oss-120b,5195,1792,304,177,5499,bkp,dr24,ASOS,access
gpt-oss-120b,5160,1792,695,516,5855,bkp,dr24,ASOE,bit_offset
gpt-oss-120b,5184,1792,841,679,6025,bkp,dr24,ASOE,bit_width
gpt-oss-120b,5160,1792,854,670,6014,bkp,dr24,ASOE,access
gpt-oss-120b,5160,1792,1249,1090,6409,bkp,dr24,CCO,bit_offset
gpt-oss-120b,5160,1792,696,493,5856,bkp,dr24,CCO,bit_width
gpt-oss-120b,5160,1792,477,254,5637,bkp,dr24,CCO,access
gpt-oss-120b,5188,1792,797,608,5985,bkp,dr24,CAL[6:0],bit_offset
gpt-oss-120b,5188,1792,1000,766,6188,bkp,dr24,CAL[6:0],bit_width
gpt-oss-120b,5185,1792,803,651,5988,bkp,dr24,CAL[6:0],access
gpt-oss-120b,5068,1792,703,546,5771,bkp,dr25,,address_offset
gpt-oss-120b,5111,1792,433,230,5544,bkp,dr25,,reset_value
gpt-oss-120b,5170,1792,480,316,5650,bkp,dr25,,size
gpt-oss-120b,5182,1792,375,222,5557,bkp,dr25,D[15:0],bit_offset
gpt-oss-120b,5087,1792,297,145,5384,bkp,dr25,D[15:0],bit_width
gpt-oss-120b,5057,1792,573,373,5630,bkp,dr25,D[15:0],access
gpt-oss-120b,5069,1792,519,336,5588,bkp,dr26,,address_offset
gpt-oss-120b,5028,1792,385,228,5413,bkp,dr26,,reset_value
gpt-oss-120b,5120,1792,399,257,5519,bkp,dr26,,size
gpt-oss-120b,5180,1792,441,267,5621,bkp,dr26,D,bit_offset
gpt-oss-120b,5178,1792,393,203,5571,bkp,dr26,D,bit_width
gpt-oss-120b,5127,1792,605,391,5732,bkp,dr26,D,access
gpt-oss-120b,5153,1792,858,715,6011,bkp,dr27,,address_offset
gpt-oss-120b,5111,1792,641,424,5752,bkp,dr27,,reset_value
gpt-oss-120b,5170,1792,314,199,5484,bkp,dr27,,size
gpt-oss-120b,5186,1792,346,194,5532,bkp,dr27,D[15:0],bit_offset
gpt-oss-120b,5087,1792,335,168,5422,bkp,dr27,D[15:0],bit_width
gpt-oss-120b,5063,1792,680,487,5743,bkp,dr27,D[15:0],access
gpt-oss-120b,5152,1792,617,454,5769,bkp,dr28,,address_offset
gpt-oss-120b,5111,1792,1142,988,6253,bkp,dr28,,reset_value
gpt-oss-120b,5170,1792,794,628,5964,bkp,dr28,,size
gpt-oss-120b,5178,1792,389,244,5567,bkp,dr28,D,bit_offset
gpt-oss-120b,5178,1792,442,291,5620,bkp,dr28,D,bit_width
gpt-oss-120b,5178,1792,747,505,5925,bkp,dr28,D,access
gpt-oss-120b,5069,1792,304,159,5373,bkp,dr29,,address_offset
gpt-oss-120b,5111,1792,532,344,5643,bkp,dr29,,reset_value
gpt-oss-120b,5170,1792,740,548,5910,bkp,dr29,,size
gpt-oss-120b,5160,1792,571,352,5731,bkp,dr29,ASOS,bit_offset
gpt-oss-120b,5184,1792,766,570,5950,bkp,dr29,ASOS,bit_width
gpt-oss-120b,5195,1792,1051,858,6246,bkp,dr29,ASOS,access
gpt-oss-120b,5160,1792,973,750,6133,bkp,dr29,ASOE,bit_offset
gpt-oss-120b,5184,1792,552,381,5736,bkp,dr29,ASOE,bit_width
gpt-oss-120b,5087,1792,465,300,5552,bkp,dr29,ASOE,access
gpt-oss-120b,5160,1792,738,531,5898,bkp,dr29,CCO,bit_offset
gpt-oss-120b,5160,1792,469,301,5629,bkp,dr29,CCO,bit_width
gpt-oss-120b,5087,1792,588,424,5675,bkp,dr29,CCO,access
gpt-oss-120b,5188,1792,509,316,5697,bkp,dr29,CAL[6:0],bit_offset
gpt-oss-120b,5188,1792,956,740,6144,bkp,dr29,CAL[6:0],bit_width
gpt-oss-120b,5185,1792,957,730,6142,bkp,dr29,CAL[6:0],access
gpt-oss-120b,5149,1792,194,75,5343,bkp,dr3,,address_offset
gpt-oss-120b,5163,1792,284,178,5447,bkp,dr3,,reset_value
gpt-oss-120b,5170,1792,281,171,5451,bkp,dr3,,size
gpt-oss-120b,5178,1792,306,211,5484,bkp,dr3,D,bit_offset
gpt-oss-120b,5178,1792,247,128,5425,bkp,dr3,D,bit_width
gpt-oss-120b,5112,1792,408,272,5520,bkp,dr3,D,access
gpt-oss-120b,5068,1792,524,336,5592,bkp,dr30,,address_offset
gpt-oss-120b,5111,1792,348,170,5459,bkp,dr30,,reset_value
gpt-oss-120b,5203,1792,440,275,5643,bkp,dr30,,size
gpt-oss-120b,5166,1792,383,234,5549,bkp,dr30,D,bit_offset
gpt-oss-120b,5166,1792,371,233,5537,bkp,dr30,D,bit_width
gpt-oss-120b,5102,1792,840,642,5942,bkp,dr30,D,access
gpt-oss-120b,5068,1792,402,238,5470,bkp,dr34,,address_offset
gpt-oss-120b,5163,1792,675,506,5838,bkp,dr34,,reset_value
gpt-oss-120b,5170,1792,465,290,5635,bkp,dr34,,size
gpt-oss-120b,5160,1792,1058,905,6218,bkp,dr34,ASOS,bit_offset
gpt-oss-120b,5160,1792,859,722,6019,bkp,dr34,ASOS,bit_width
gpt-oss-120b,5195,1792,733,644,5928,bkp,dr34,ASOS,access
gpt-oss-120b,5160,1792,857,629,6017,bkp,dr34,ASOE,bit_offset
gpt-oss-120b,5184,1792,627,435,5811,bkp,dr34,ASOE,bit_width
gpt-oss-120b,5195,0,1095,894,6290,bkp,dr34,ASOE,access
gpt-oss-120b,5160,1792,542,356,5702,bkp,dr34,CCO,bit_offset
gpt-oss-120b,5160,1792,698,492,5858,bkp,dr34,CCO,bit_width
gpt-oss-120b,5195,1792,877,676,6072,bkp,dr34,CCO,access
gpt-oss-120b,5185,1792,1045,838,6230,bkp,dr34,CAL[6:0],bit_offset
gpt-oss-120b,5185,1792,810,571,5995,bkp,dr34,CAL[6:0],bit_width
gpt-oss-120b,5185,1792,697,513,5882,bkp,dr34,CAL[6:0],access
gpt-oss-120b,5069,1792,607,454,5676,bkp,dr35,,address_offset
gpt-oss-120b,5165,1792,391,240,5556,bkp,dr35,,reset_value
gpt-oss-120b,5170,1792,656,459,5826,bkp,dr35,,size
gpt-oss-120b,5180,0,394,243,5574,bkp,dr35,D,bit_offset
gpt-oss-120b,5180,1792,280,144,5460,bkp,dr35,D,bit_width
gpt-oss-120b,5112,1792,789,496,5901,bkp,dr35,D,access
gpt-oss-120b,5152,1792,345,163,5497,bkp,dr36,,address_offset
gpt-oss-120b,5085,1792,609,415,5694,bkp,dr36,,reset_value
gpt-oss-120b,5182,1792,523,389,5705,bkp,dr36,,size
gpt-oss-120b,5182,1792,345,145,5527,bkp,dr36,D[15:0],bit_offset
gpt-oss-120b,5087,1792,353,200,5440,bkp,dr36,D[15:0],bit_width
gpt-oss-120b,5057,1792,497,321,5554,bkp,dr36,D[15:0],access
gpt-oss-120b,5163,1792,293,169,5456,bkp,dr4,,address_offset
gpt-oss-120b,5147,1792,301,183,5448,bkp,dr4,,reset_value
gpt-oss-120b,5170,1792,304,184,5474,bkp,dr4,,size
gpt-oss-120b,5182,1792,583,406,5765,bkp,dr4,D[15:0],bit_offset
gpt-oss-120b,5182,1792,290,177,5472,bkp,dr4,D[15:0],bit_width
gpt-oss-120b,5050,1792,445,286,5495,bkp,dr4,D[15:0],access
gpt-oss-120b,5068,1792,275,152,5343,bkp,dr42,,address_offset
gpt-oss-120b,5095,1792,318,178,5413,bkp,dr42,,reset_value
gpt-oss-120b,5214,1792,320,188,5534,bkp,dr42,,size
gpt-oss-120b,5178,1792,235,104,5413,bkp,dr42,D,bit_offset
gpt-oss-120b,5178,1792,348,197,5526,bkp,dr42,D,bit_width
gpt-oss-120b,5235,1792,730,549,5965,bkp,dr42,D,access
gpt-oss-120b,5120,1792,260,122,5380,bkp,dr5,,address_offset
gpt-oss-120b,5163,1792,317,138,5480,bkp,dr5,,reset_value
gpt-oss-120b,5214,1792,278,123,5492,bkp,dr5,,size
gpt-oss-120b,5178,1792,418,288,5596,bkp,dr5,D,bit_offset
gpt-oss-120b,5178,1792,429,309,5607,bkp,dr5,D,bit_width
gpt-oss-120b,5220,1792,395,282,5615,bkp,dr5,D,access
gpt-oss-120b,5080,1792,235,97,5315,bkp,dr6,,address_offset
gpt-oss-120b,5163,1792,365,183,5528,bkp,dr6,,reset_value
gpt-oss-120b,5170,1792,295,178,5465,bkp,dr6,,size
gpt-oss-120b,5178,1792,436,279,5614,bkp,dr6,D,bit_offset
gpt-oss-120b,5178,1792,379,230,5557,bkp,dr6,D,bit_width
gpt-oss-120b,5113,1792,535,333,5648,bkp,dr6,D,access
gpt-oss-120b,5164,1792,266,129,5430,bkp,dr7,,address_offset
gpt-oss-120b,5165,1792,429,221,5594,bkp,dr7,,reset_value
gpt-oss-120b,5215,1792,311,153,5526,bkp,dr7,,size
gpt-oss-120b,5178,1792,438,277,5616,bkp,dr7,D,bit_offset
gpt-oss-120b,5178,1792,411,286,5589,bkp,dr7,D,bit_width
gpt-oss-120b,5127,1792,437,283,5564,bkp,dr7,D,access
gpt-oss-120b,5163,1792,245,138,5408,bkp,dr8,,address_offset
gpt-oss-120b,5148,1792,339,166,5487,bkp,dr8,,reset_value
gpt-oss-120b,5215,1792,233,121,5448,bkp,dr8,,size
gpt-oss-120b,5178,1792,421,240,5599,bkp,dr8,D,bit_offset
gpt-oss-120b,5178,1792,319,172,5497,bkp,dr8,D,bit_width
gpt-oss-120b,5174,1792,436,261,5610,bkp,dr8,D,access
gpt-oss-120b,5163,1792,342,212,5505,bkp,dr9,,address_offset
gpt-oss-120b,5137,1792,368,212,5505,bkp,dr9,,reset_value
gpt-oss-120b,5169,1792,275,131,5444,bkp,dr9,,size
gpt-oss-120b,5178,1792,401,216,5579,bkp,dr9,D,bit_offset
gpt-oss-120b,5178,1792,235,116,5413,bkp,dr9,D,bit_width
gpt-oss-120b,5080,1792,448,311,5528,bkp,dr9,D,access
gpt-oss-120b,5159,1792,217,94,5376,bkp,rtccr,,address_offset
gpt-oss-120b,5138,1792,231,109,5369,bkp,rtccr,,reset_value
gpt-oss-120b,5212,1792,459,323,5671,bkp,rtccr,,size
gpt-oss-120b,5161,1792,398,253,5559,bkp,rtccr,ASOS,bit_offset
gpt-oss-120b,5161,1792,297,199,5458,bkp,rtccr,ASOS,bit_width
gpt-oss-120b,5196,1792,355,231,5551,bkp,rtccr,ASOS,access
gpt-oss-120b,5185,1792,731,542,5916,bkp,rtccr,ASOE,bit_offset
gpt-oss-120b,5167,1792,351,201,5518,bkp,rtccr,ASOE,bit_width
gpt-oss-120b,5196,1792,472,364,5668,bkp,rtccr,ASOE,access
gpt-oss-120b,5155,1792,355,191,5510,bkp,rtccr,CCO,bit_offset
gpt-oss-120b,5167,1792,413,258,5580,bkp,rtccr,CCO,bit_width
gpt-oss-120b,5155,1792,484,317,5639,bkp,rtccr,CCO,access
gpt-oss-120b,5186,1792,346,211,5532,bkp,rtccr,CAL[6:0],bit_offset
gpt-oss-120b,5186,1792,300,142,5486,bkp,rtccr,CAL[6:0],bit_width
gpt-oss-120b,5189,1792,427,287,5616,bkp,rtccr,CAL[6:0],access
gpt-oss-120b,5084,1792,240,129,5324,cec,cfgr,,address_offset
gpt-oss-120b,5189,1792,271,124,5460,cec,cfgr,,reset_value
gpt-oss-120b,5097,1792,285,158,5382,cec,cfgr,,size
gpt-oss-120b,5153,1792,256,132,5409,cec,cfgr,BPEM,bit_offset
gpt-oss-120b,5171,1792,334,127,5505,cec,cfgr,BPEM,bit_width
gpt-oss-120b,5033,1792,298,151,5331,cec,cfgr,BPEM,access
gpt-oss-120b,5149,1792,268,141,5417,cec,cfgr,BTEM,bit_offset
gpt-oss-120b,5149,1792,321,152,5470,cec,cfgr,BTEM,bit_width
gpt-oss-120b,5057,1792,420,258,5477,cec,cfgr,BTEM,access
gpt-oss-120b,5135,1792,255,131,5390,cec,cfgr,IE,bit_offset
gpt-oss-120b,5135,1792,333,200,5468,cec,cfgr,IE,bit_width
gpt-oss-120b,5110,1792,578,434,5688,cec,cfgr,IE,access
gpt-oss-120b,5155,1792,231,107,5386,cec,cfgr,PE,bit_offset
